LotFrontage,LotArea,OverallQuality,OverallConditions,YearBuilt,YearRemodel,MasonryVeneerArea,ExteriorQuality,BasementQuality,BasementCondition,BasementExposure,BasementFinishedType1Area,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,AboveGroundLivingArea,BasementFullBathrooms,FullBathrooms,HalfBathrooms,BedroomAbvGr,KitchenAbvGr,KitchenQuality,TotalRoomsAboveGround,Fireplaces,FireplaceQuality,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQuality,GarageCondition,PavedDrive,WoodDeckSF,PoolArea,PoolQuality,SalePrice,TotalUsedArea,NonbuiltArea,IsDuplex,RemodelAge,FireplacesLivingAreaRatio,BedroomsBathroomsRatio,HouseAge,PercentFrontage,ImpactView,RoomsMeanSize,RegularRooms,GarageAreaPerCars,GarageAreaQuality,BasementAreaQuality,LivingAreaQuality,DwellingType,ZoneType,Street,Alley,LotShape,Flatness,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BuildingType,HouseStyle,RoofStyle,RoofMaterial,Exterior1st,Exterior2nd,MasonryVeneerType,Foundation,BasementFinishedType1,BasementFinishedType2,Heating,Electrical,Functional,GarageType,Fence,MiscFeature,SaleType,SaleCondition
0,1533,4,5,1970,1970,0,2,4,3,3,503,27,530,2,1,530,462,992,1,1,0,2,1,2,4,0,0,1970,3,1,297,3,3,2,112,0,0,,1819,706,1,37,0.0,2.0,37,0.0,0.0,248.0,1,297.0,891,2120,3968,PUD - MULTILEVEL - INCL SPLIT LEV/FOYER,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,MeadowV,Norm,Norm,Townhouse Inside Unit,SLvl,Gable,Two-family Conversion,Cement Board,Cement Board,NA,Cinder Block,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,BuiltIn,No Fance,None,WD,Normal Sale
21,1495,4,6,1970,1970,189,2,3,3,1,384,162,546,4,1,546,546,1092,0,1,1,3,1,2,5,0,0,0,0,0,0,0,0,2,0,0,0,,1638,949,1,37,0.0,1.5,37,0.014046822742474917,0.0842809364548495,218.4,1,0.0,0,1638,4368,2-STORY PUD - 1946 & NEWER,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,MeadowV,Norm,Norm,Townhouse End Unit,2Story,Gable,Two-family Conversion,Cement Board,Cement Board,Brick Face,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,NA,No Fance,None,WD,Normal Sale
21,1890,4,3,1976,1976,0,2,3,3,1,0,546,546,4,1,546,546,1092,0,1,1,3,1,2,6,0,0,1976,1,1,286,3,3,2,0,0,0,,1924,1058,1,31,0.0,1.5,31,0.011111111111111112,0.03333333333333333,182.0,2,286.0,858,1638,4368,2-STORY PUD - 1946 & NEWER,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,MeadowV,Norm,Norm,Townhouse Inside Unit,2Story,Gable,Two-family Conversion,Cement Board,Cement Board,NA,Cinder Block,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,Good Wood,None,COD,Normal Sale
72,9129,5,5,1977,1977,144,2,4,3,3,923,0,923,2,1,1008,0,1008,1,1,0,1,1,3,4,1,2,1977,3,2,678,3,3,2,201,0,0,,2609,7443,0,30,9.92063492063492E-4,1.0,30,0.007886953664147224,0.03943476832073612,252.0,2,339.0,2034,3692,5040,SPLIT FOYER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Mitchel,Norm,Norm,Single-family Detached,SFoyer,Gable,Two-family Conversion,Plywood,Plywood,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,Minimum Privacy,None,WD,Normal Sale
0,15957,6,6,1977,1977,0,2,4,3,4,1148,96,1244,2,1,1356,0,1356,2,2,0,3,1,2,6,1,3,1977,3,2,528,3,3,2,1424,0,0,,3128,14073,0,30,7.374631268436578E-4,1.5,30,0.0,0.0,226.0,2,264.0,1584,4976,8136,SPLIT OR MULTI-LEVEL,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Depression,All public Utilities,Corner,Moderate,Mitchel,Norm,Norm,Single-family Detached,SLvl,Gable,Two-family Conversion,Hard Board,Plywood,NA,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,Minimum Privacy,None,WD,Normal Sale
61,33983,5,6,1977,1994,0,2,3,3,2,1112,48,1160,2,1,1676,0,1676,1,1,1,3,1,3,6,2,3,1977,2,2,672,3,3,1,690,0,0,,3508,31635,0,13,0.0011933174224343676,1.5,30,0.0017950151546361416,0.01077009092781685,279.3333333333333,2,336.0,2016,3480,8380,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Mitchel,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Plywood,Plywood,NA,Poured Contrete,Average Living Quarters,Unfinshed,GasA,SBrkr,Mod,Attchd,Good Privacy,None,WD,Normal Sale
68,8286,5,7,1977,1977,0,2,4,3,1,531,185,716,4,1,716,716,1432,1,1,1,3,1,2,6,1,4,1977,3,2,531,3,3,2,0,0,0,,2679,7039,1,30,6.983240223463687E-4,1.5,30,0.008206613565049481,0.057446294955346366,238.66666666666666,2,265.5,1593,2864,7160,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,Mitchel,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Plywood,Plywood,NA,Poured Contrete,Average Rec Room,Unfinshed,GasA,SBrkr,Typ,Attchd,Good Privacy,None,WD,Normal Sale
50,6723,5,7,1971,1971,0,2,4,3,3,796,0,796,2,1,796,0,796,0,1,0,2,1,2,5,0,0,0,0,0,0,0,0,2,129,0,0,,1592,5927,0,36,0.0,2.0,36,0.007437156031533542,0.052060092220734794,159.2,2,0.0,0,3184,3980,SPLIT FOYER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Mitchel,Norm,Norm,Single-family Detached,SFoyer,Gable,Two-family Conversion,Wood Siding,Hard Board,NA,Cinder Block,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,NA,Good Wood,None,WD,Normal Sale
124,27697,4,3,1961,1961,198,2,3,3,1,811,585,1396,2,0,1608,0,1608,0,1,0,3,1,2,6,0,0,1961,1,1,444,3,2,2,152,0,0,,3448,25645,0,46,0.0,3.0,46,0.004477019171751453,0.01343105751525436,268.0,2,444.0,1332,4188,6432,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Mitchel,Norm,Norm,Single-family Detached,1Story,Shed,Two-family Conversion,Plywood,Plywood,NA,Cinder Block,Below Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,COD,Abnormal Sale
0,11000,5,6,1976,2003,0,2,4,3,1,1090,0,1090,2,1,1178,0,1178,1,1,1,3,1,2,6,0,0,1976,1,2,502,3,3,2,0,0,0,,2770,9320,0,4,0.0,1.5,31,0.0,0.0,196.33333333333334,2,251.0,1506,4360,5890,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Moderately Irregular,Near Flat/Level,All public Utilities,Corner,Gentle,Mitchel,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Plywood,Plywood,NA,Poured Contrete,Low Quality,Unfinshed,GasA,SBrkr,Typ,Attchd,Minimum Privacy,None,WD,Normal Sale
65,11625,5,7,1983,1983,0,2,4,3,1,596,220,816,2,1,816,0,816,1,1,0,2,1,2,4,0,0,1983,3,1,264,3,3,2,330,0,0,,1896,10545,0,24,0.0,2.0,24,0.005591397849462366,0.03913978494623656,204.0,1,264.0,792,3264,4080,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Mitchel,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Hard Board,Hard Board,NA,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,Minimum Privacy,None,WD,Normal Sale
62,10447,5,6,1984,1984,0,2,3,3,1,516,348,864,2,1,887,0,887,0,1,0,3,1,2,5,0,0,1984,2,1,288,3,3,2,140,0,0,,2039,9272,0,23,0.0,3.0,23,0.005934718100890208,0.03560830860534125,177.4,1,288.0,864,2592,4435,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Mitchel,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Plywood,Hard Board,NA,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
0,11027,6,5,1954,1954,28,2,3,3,1,468,171,1178,3,1,1293,0,1293,1,2,0,2,1,2,5,0,0,1954,2,2,452,3,3,2,280,0,0,,2923,9282,0,52,0.0,1.0,52,0.0,0.0,258.6,2,226.0,1356,3534,7758,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Wood Siding,Wood Siding,Stone,Cinder Block,Below Average Living Quarters,Average Rec Room,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
85,10533,6,6,1956,1956,244,2,3,3,1,773,235,1008,2,1,1024,0,1024,1,1,0,2,1,3,5,2,3,1956,1,1,313,3,3,2,0,0,0,,2345,9196,0,50,0.001953125,2.0,50,0.0080698756289756,0.0484192537738536,204.8,2,313.0,939,3024,6144,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Cinder Block,Average Rec Room,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
0,11765,5,5,1957,1957,302,2,3,3,2,1127,490,1617,1,1,1797,0,1797,0,1,1,3,1,2,7,1,3,1957,1,3,963,3,3,2,0,0,0,,4377,9005,0,49,5.564830272676684E-4,1.5,49,0.0,0.0,256.7142857142857,3,321.0,2889,4851,8985,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Wood Siding,Wood Siding,Stone,Cinder Block,Average Rec Room,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
0,39384,6,6,1957,1957,902,2,4,3,4,1110,595,1705,4,1,1390,0,1390,1,1,1,1,1,4,4,2,4,1957,1,2,550,3,3,2,0,0,0,,3645,37444,0,49,0.0014388489208633094,0.5,49,0.0,0.0,347.5,2,275.0,1650,6820,8340,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Depression,All public Utilities,CulDSac,Severe,NAmes,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Wood Siding,Wood Siding,Stone,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Min1,Attchd,No Fance,None,WD,Abnormal Sale
90,11727,7,6,1969,1969,434,2,3,3,2,0,1851,1851,3,1,1851,0,1851,0,2,0,3,1,2,8,1,3,1969,3,2,506,3,3,2,0,0,0,,4208,9370,0,37,5.402485143165856E-4,1.5,37,0.007674597083653108,0.04604758250191865,231.375,4,253.0,1518,5553,12957,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,Cinder Block,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
60,8238,6,5,1997,1998,0,2,3,3,1,700,113,813,4,1,813,712,1525,1,2,1,3,1,2,6,1,3,1997,3,2,400,3,3,2,421,0,0,,2738,7025,1,8,6.557377049180328E-4,1.0,9,0.007283321194464676,0.03641660597232338,254.16666666666666,2,200.0,1200,2439,9150,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Gilbert,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
0,13041,6,5,1995,1995,0,2,4,3,1,0,781,781,3,1,781,890,1671,0,2,1,3,1,2,7,1,3,1995,3,2,423,3,3,2,0,0,0,,2875,11837,1,11,5.984440454817474E-4,1.0,11,0.0,0.0,238.71428571428572,3,211.5,1269,3124,10026,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Moderately Irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Gilbert,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Hard Board,Hard Board,NA,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
54,9783,6,5,1996,1996,0,2,4,3,1,0,821,821,3,1,821,955,1776,0,2,1,3,1,2,7,1,3,1996,3,2,443,3,3,2,286,0,0,,3040,8519,1,10,5.630630630630631E-4,1.0,10,0.005519779208831647,0.027598896044158237,253.71428571428572,3,221.5,1329,3284,10656,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Gilbert,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Hard Board,Hard Board,NA,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,BuiltIn,No Fance,None,WD,Normal Sale
50,13128,8,5,2005,2005,216,3,4,3,1,0,1074,1074,4,1,1074,990,2064,0,2,1,4,1,3,7,1,4,2005,3,2,527,3,3,2,0,0,0,,3665,11527,1,1,4.8449612403100775E-4,1.3333333333333333,1,0.003808653260207191,0.019043266301035953,294.85714285714283,2,263.5,1581,4296,16512,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Hillside,All public Utilities,CulDSac,Gentle,Gilbert,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
42,13751,7,5,2005,2006,248,3,4,3,3,60,1640,1700,4,1,1700,512,2212,1,2,1,3,1,3,9,1,4,2006,3,3,773,3,3,2,237,0,0,,4685,11278,1,0,4.520795660036166E-4,1.0,1,0.0030543233219402226,0.015271616609701113,245.77777777777777,5,257.6666666666667,2319,6800,15484,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Hillside,All public Utilities,CulDSac,Gentle,Gilbert,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,New,Partial
68,13108,8,5,1994,1994,0,3,4,3,1,0,2062,2062,4,1,2079,608,2687,0,2,1,4,1,3,9,0,0,1994,3,2,618,3,3,2,168,0,0,,5367,10411,1,12,0.0,1.3333333333333333,12,0.0051876716509002135,0.025938358254501068,298.55555555555554,4,309.0,1854,8248,21496,2-STORY PUD - 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,StoneBr,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Cement Board,Cement Board,NA,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
0,8076,6,6,1993,1994,112,2,4,3,1,705,455,1160,3,1,1169,0,1169,0,2,0,3,1,2,6,1,3,1993,3,2,402,3,3,2,0,0,0,,2731,6505,0,12,8.55431993156544E-4,1.5,13,0.0,0.0,194.83333333333334,2,201.0,1206,4640,7014,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Gilbert,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,Minimum Privacy,None,WD,Normal Sale
30,3701,8,5,1987,1987,0,2,4,3,1,0,1191,1191,2,1,1204,0,1204,0,2,0,2,1,2,5,0,0,1987,2,2,461,3,3,2,120,0,0,,2856,2036,0,19,0.0,1.0,19,0.00810591731964334,0.040529586598216705,240.8,2,230.5,1383,4764,9632,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,StoneBr,Norm,Norm,Townhouse End Unit,1Story,Gable,Two-family Conversion,Hard Board,Hard Board,NA,Cinder Block,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
59,16023,9,5,2005,2006,600,3,5,3,4,1218,180,1398,4,1,1414,1384,2798,1,3,1,3,1,4,11,1,4,2005,3,3,670,3,3,2,182,0,0,,4866,13939,1,0,3.5739814152966406E-4,0.75,1,0.0036822068276852024,0.018411034138426013,254.36363636363637,7,223.33333333333334,2010,6990,25182,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Hillside,All public Utilities,CulDSac,Gentle,StoneBr,Norm,Norm,Single-family Detached,2Story,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,BuiltIn,No Fance,None,New,Partial
60,18062,10,5,2006,2006,662,4,5,3,4,0,1528,1528,4,1,1528,1862,3390,0,3,1,5,1,4,10,1,5,2006,3,3,758,3,3,2,204,0,0,,5676,15776,1,0,2.949852507374631E-4,1.25,0,0.003321891263425977,0.016609456317129886,339.0,4,252.66666666666666,2274,7640,33900,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Hillside,All public Utilities,CulDSac,Gentle,StoneBr,Norm,Norm,Single-family Detached,2Story,Hip,Two-family Conversion,Cement Board,Cement Board,Brick Face,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,BuiltIn,No Fance,None,New,Partial
63,12292,9,5,2006,2006,184,3,5,4,4,205,889,1094,4,1,1102,1371,2473,0,2,1,4,1,3,11,1,4,2006,3,3,675,3,3,2,246,0,0,,4242,10515,1,0,4.043671653861706E-4,1.3333333333333333,0,0.005125284738041002,0.025626423690205014,224.8181818181818,6,225.0,2025,5470,22257,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Hillside,All public Utilities,CulDSac,Gentle,StoneBr,Norm,Norm,Single-family Detached,2Story,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,BuiltIn,No Fance,None,New,Partial
82,16052,10,5,2006,2006,734,4,5,3,1,1206,644,1850,4,1,1850,848,2698,1,2,1,4,1,4,11,1,4,2006,2,3,736,3,3,2,250,0,0,,5284,13466,1,0,3.7064492216456633E-4,1.3333333333333333,0,0.005108397707450785,0.025541988537253927,245.27272727272728,6,245.33333333333334,2208,9250,26980,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,CulDSac,Gentle,StoneBr,Norm,Norm,Single-family Detached,2Story,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,Stone,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,New,Partial
92,15922,9,5,2005,2006,550,3,5,3,3,0,1390,1390,4,1,1390,1405,2795,0,3,1,4,1,4,10,1,4,2005,3,3,660,3,3,2,272,0,0,,4845,13872,1,0,3.5778175313059033E-4,1.0,1,0.005778168571787464,0.02889084285893732,279.5,5,220.0,1980,6950,25155,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Hillside,All public Utilities,Corner,Gentle,StoneBr,Norm,Norm,Single-family Detached,2Story,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,BuiltIn,No Fance,None,New,Partial
60,8147,9,5,2005,2005,230,3,5,3,4,1191,523,1714,4,1,1714,0,1714,1,2,0,2,1,3,7,1,4,2005,3,2,517,3,3,2,156,0,0,,3945,5916,0,1,5.834305717619603E-4,1.0,1,0.007364674113170492,0.036823370565852456,244.85714285714286,4,258.5,1551,8570,15426,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Hillside,All public Utilities,Inside,Gentle,StoneBr,Norm,Norm,Townhouse End Unit,1Story,Hip,Two-family Conversion,Metal Siding,Metal Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
90,18261,9,5,2005,2005,420,4,5,3,4,1416,494,1910,4,1,2000,0,2000,1,2,1,3,1,4,8,2,4,2005,1,3,722,3,3,2,351,0,0,,4632,15539,0,1,0.001,1.0,1,0.0049285362247412515,0.024642681123706257,250.0,4,240.66666666666666,2166,9550,18000,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Hillside,All public Utilities,Inside,Gentle,StoneBr,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
0,10464,6,6,1980,1980,130,2,4,3,3,850,138,988,2,1,1102,0,1102,1,1,0,2,1,2,5,1,3,1980,2,2,582,3,3,2,140,0,0,,2672,8780,0,26,9.074410163339383E-4,2.0,26,0.0,0.0,220.4,2,291.0,1746,3952,6612,SPLIT FOYER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,FR3,Gentle,NWAmes,Norm,Norm,Single-family Detached,SFoyer,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,Cinder Block,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
81,10530,7,5,1978,1978,68,2,3,3,1,0,945,945,2,1,945,912,1857,0,2,1,4,1,2,8,1,3,1978,2,2,482,3,3,2,400,0,0,,3284,9103,1,28,5.385029617662897E-4,1.3333333333333333,28,0.007692307692307693,0.038461538461538464,232.125,3,241.0,1446,2835,12999,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NWAmes,PosA,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Plywood,Plywood,Brick Face,Cinder Block,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,Good Privacy,None,WD,Normal Sale
0,9927,7,5,1976,1976,252,3,5,3,4,1005,42,1047,2,1,1083,0,1083,1,1,0,2,1,2,5,1,2,1976,2,2,596,3,3,2,444,0,0,,2726,8248,0,30,9.233610341643582E-4,2.0,30,0.0,0.0,216.6,2,298.0,1788,5235,7581,SPLIT FOYER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NWAmes,Norm,Norm,Single-family Detached,SFoyer,Gable,Two-family Conversion,Vinyl Siding,Wood Shingles,Stone,Cinder Block,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
75,9512,7,5,2005,2006,0,3,4,3,1,788,172,960,4,1,960,1358,2318,1,2,1,3,1,3,8,1,5,2005,3,2,541,3,3,2,0,0,0,,3819,8011,1,0,4.314063848144953E-4,1.0,1,0.007884777123633306,0.03942388561816653,289.75,4,270.5,1623,3840,16226,2-STORY 1946 & NEWER,Floating Village Residential,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Somerst,RRAn,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,BuiltIn,No Fance,None,New,Partial
81,10530,6,6,1975,2000,248,2,3,2,1,548,127,675,2,1,1109,766,1875,0,3,0,3,1,3,8,1,3,1975,2,2,485,3,3,2,48,0,0,,3035,8936,1,6,5.333333333333334E-4,1.0,31,0.007692307692307693,0.046153846153846156,234.375,4,242.5,1455,2025,11250,SPLIT OR MULTI-LEVEL,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NWAmes,Norm,Norm,Single-family Detached,SLvl,Gable,Two-family Conversion,Plywood,Plywood,Brick Face,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
80,10000,6,6,1974,1974,176,2,3,3,1,755,348,1103,2,1,1103,0,1103,0,2,0,3,1,2,6,0,0,1974,1,2,462,3,3,2,295,0,0,,2668,8435,0,32,0.0,1.5,32,0.008,0.048,183.83333333333334,2,231.0,1386,3309,6618,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NWAmes,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Hard Board,Plywood,Brick Face,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,Good Wood,None,WD,Normal Sale
60,7200,4,4,1971,1971,0,2,3,3,1,20,224,864,2,1,874,0,874,0,1,0,3,1,2,5,0,0,1995,1,2,576,3,3,2,63,0,0,,2314,5750,0,35,0.0,3.0,35,0.008333333333333333,0.03333333333333333,174.8,1,288.0,1728,2592,3496,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Hard Board,Hard Board,NA,Cinder Block,Average Rec Room,Low Quality,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
26,8773,6,5,2002,2002,0,3,4,3,1,951,536,1487,4,1,1419,0,1419,1,2,0,2,1,3,4,0,0,2002,3,2,543,3,3,2,196,0,0,,3449,6811,0,4,0.0,1.0,4,0.0029636384361107944,0.014818192180553972,354.75,1,271.5,1629,5948,8514,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential High Density,Paved,Not Alley Access,Moderately Irregular,Near Flat/Level,All public Utilities,FR2,Gentle,NAmes,Norm,Norm,Townhouse End Unit,1Story,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
