LotFrontage,LotArea,OverallQuality,OverallConditions,YearBuilt,YearRemodel,MasonryVeneerArea,ExteriorQuality,BasementQuality,BasementCondition,BasementExposure,BasementFinishedType1Area,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,AboveGroundLivingArea,BasementFullBathrooms,FullBathrooms,HalfBathrooms,BedroomAbvGr,KitchenAbvGr,KitchenQuality,TotalRoomsAboveGround,Fireplaces,FireplaceQuality,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQuality,GarageCondition,PavedDrive,WoodDeckSF,PoolArea,PoolQuality,SalePrice,TotalUsedArea,NonbuiltArea,IsDuplex,RemodelAge,FireplacesLivingAreaRatio,BedroomsBathroomsRatio,HouseAge,PercentFrontage,ImpactView,RoomsMeanSize,RegularRooms,GarageAreaPerCars,GarageAreaQuality,BasementAreaQuality,LivingAreaQuality,DwellingType,ZoneType,Street,Alley,LotShape,Flatness,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BuildingType,HouseStyle,RoofStyle,RoofMaterial,Exterior1st,Exterior2nd,MasonryVeneerType,Foundation,BasementFinishedType1,BasementFinishedType2,Heating,Electrical,Functional,GarageType,Fence,MiscFeature,SaleType,SaleCondition
65,8385,5,8,1977,1977,220,3,4,4,3,595,390,985,2,1,985,0,985,0,2,0,3,1,2,6,0,0,1977,1,1,328,3,3,2,210,0,0,149900,2298,7072,0,31,0.0,1.5,31,0.007751937984496124,0.06201550387596899,164.16666666666666,2,328.0,984,3940,4925,SPLIT OR MULTI-LEVEL,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,CollgCr,Norm,Norm,Single-family Detached,SLvl,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,Cinder Block,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
0,12155,6,3,1970,1970,0,2,4,3,1,1237,420,1657,3,1,1657,0,1657,0,2,0,3,1,2,7,1,3,1970,1,2,484,3,3,2,0,0,0,163500,3798,10014,0,37,6.035003017501509E-4,1.5,37,0.0,0.0,236.71428571428572,3,242.0,1452,6628,9942,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,PosN,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Plywood,Plywood,NA,Cinder Block,Low Quality,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
21,2217,4,4,1970,1970,0,2,3,3,1,273,0,546,2,1,546,546,1092,0,1,1,3,1,2,6,0,0,1970,2,1,286,3,3,2,238,0,0,88000,1924,1385,1,39,0.0,1.5,39,0.009472259810554804,0.037889039242219216,182.0,2,286.0,858,1638,4368,2-STORY PUD - 1946 & NEWER,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,MeadowV,Norm,Norm,Townhouse End Unit,2Story,Gable,Two-family Conversion,Cement Board,Cement Board,NA,Cinder Block,Below Average Living Quarters,Low Quality,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
43,12118,7,5,2004,2005,108,3,5,3,2,0,1710,1710,4,1,1710,0,1710,0,2,0,3,1,3,7,1,4,2004,3,2,550,3,3,2,100,0,0,240000,3970,9858,0,4,5.847953216374269E-4,1.5,5,0.0035484403366892224,0.01774220168344611,244.28571428571428,3,275.0,1650,8550,11970,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,CulDSac,Gentle,Mitchel,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,Stone,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
60,6000,5,5,1926,1950,0,2,3,3,1,0,1008,1008,4,1,1008,0,1522,0,2,0,4,1,2,7,0,0,0,0,0,0,0,0,1,0,0,0,102000,2530,4478,0,56,0.0,2.0,80,0.01,0.05,217.42857142857142,2,0.0,0,3024,7610,1-1/2 STORY FINISHED ALL AGES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,SWISU,Norm,Norm,Single-family Detached,1.5Fin,Gable,Two-family Conversion,Wood Siding,Wood Siding,NA,Brick & Tile,Unfinshed,Unfinshed,GasA,SBrkr,Typ,NA,No Fance,None,WD,Normal Sale
115,21286,5,5,1948,1950,0,2,3,3,1,0,720,720,2,1,720,551,1271,0,2,0,4,1,2,7,1,4,1948,1,1,312,3,3,2,0,0,0,135000,2303,20254,1,58,7.867820613690008E-4,2.0,60,0.005402612045475899,0.027013060227379496,181.57142857142858,2,312.0,936,2160,6355,1-1/2 STORY FINISHED ALL AGES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Sawyer,Norm,Norm,Single-family Detached,1.5Fin,Gable,Two-family Conversion,Wood Siding,Wood Siding,NA,Cinder Block,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
75,9825,5,5,1965,1965,0,2,0,0,0,0,0,0,2,0,1664,0,1664,0,2,0,4,2,2,8,0,0,0,0,0,0,0,0,2,0,0,0,100000,1664,8161,0,45,0.0,2.0,45,0.007633587786259542,0.03816793893129771,208.0,2,0.0,0,0,8320,DUPLEX - ALL STYLES AND AGES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Edwards,Norm,Norm,Duplex,1Story,Hip,Two-family Conversion,Asphalt Shingles,Asphalt Shingles,NA,Cinder Block,No Basement,No Basement,GasA,SBrkr,Typ,NA,No Fance,None,WD,Normal Sale
55,10592,6,7,1923,1996,0,2,3,2,1,0,602,602,2,1,900,602,1502,0,1,1,3,1,3,7,2,3,1923,1,1,180,3,3,2,96,0,0,165000,2284,9512,1,11,0.0013315579227696406,1.5,84,0.005192598187311178,0.03634818731117825,214.57142857142858,3,180.0,540,1806,9012,2-STORY 1945 & OLDER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Crawfor,Norm,Norm,Single-family Detached,2Story,Hip,Two-family Conversion,Wood Siding,Wood Siding,NA,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
60,7200,5,4,1910,2006,0,2,3,3,1,247,310,1022,2,0,1022,0,1022,1,1,0,2,1,2,4,0,0,1956,1,1,280,3,3,2,0,0,0,85000,2324,5898,0,3,0.0,2.0,99,0.008333333333333333,0.03333333333333333,255.5,1,280.0,840,3066,5110,1-STORY 1945 & OLDER,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,OldTown,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Metal Siding,Stucco,NA,Brick & Tile,Average Living Quarters,Average Rec Room,GasW,SBrkr,Maj2,Detchd,No Fance,None,WD,Normal Sale
60,11664,6,5,1948,1950,206,2,3,2,1,336,746,1082,2,1,1082,0,1082,0,1,0,2,1,2,5,1,4,1948,1,1,240,3,3,2,0,0,0,119200,2404,10342,0,57,9.242144177449168E-4,2.0,59,0.0051440329218107,0.0257201646090535,216.4,2,240.0,720,3246,6492,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Artery,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Metal Siding,Metal Siding,Brick Face,Cinder Block,Below Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
70,8400,8,6,2001,2001,0,3,4,3,1,643,167,810,4,1,810,855,1665,1,2,1,3,1,3,6,0,0,2001,3,2,528,3,3,2,0,0,0,227000,3003,7062,1,8,0.0,1.0,8,0.008333333333333333,0.05,277.5,2,264.0,1584,3240,13320,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NWAmes,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
73,11883,7,5,1996,1996,196,3,4,3,4,690,814,1504,4,1,1504,0,1504,1,2,0,3,1,3,6,1,3,1996,3,2,478,3,3,2,115,0,0,203000,3486,9901,0,13,6.648936170212766E-4,1.5,13,0.006143229824118489,0.030716149120592444,250.66666666666666,2,239.0,1434,6016,10528,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,CollgCr,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
0,5814,8,5,1984,1984,0,3,4,3,3,1036,184,1220,3,1,1360,0,1360,1,1,0,1,1,3,4,1,5,1984,2,2,565,3,3,2,63,0,0,187500,3145,3889,0,25,7.352941176470588E-4,1.0,25,0.0,0.0,340.0,2,282.5,1695,4880,10880,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,CulDSac,Gentle,StoneBr,Norm,Norm,Townhouse End Unit,1Story,Gable,Two-family Conversion,Hard Board,Hard Board,NA,Cinder Block,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,COD,Abnormal Sale
0,10784,7,5,1991,1992,76,3,4,3,1,0,384,384,3,1,802,670,1472,0,2,1,3,1,3,7,1,3,1991,2,2,402,3,3,2,164,0,0,160000,2258,9580,1,15,6.793478260869565E-4,1.0,16,0.0,0.0,210.28571428571428,3,201.0,1206,1536,10304,SPLIT OR MULTI-LEVEL,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,FR2,Gentle,Gilbert,Norm,Norm,Single-family Detached,SLvl,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
43,3013,7,5,2005,2005,145,3,4,3,4,16,1346,1362,4,1,1506,0,1506,0,2,0,2,1,3,6,1,4,2005,3,2,440,3,3,2,142,0,0,213490,3308,1067,0,1,6.640106241699867E-4,1.0,1,0.014271490209093926,0.07135745104546963,251.0,3,220.0,1320,5448,10542,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Blmngtn,Norm,Norm,Townhouse End Unit,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
60,7024,4,5,2005,2005,0,2,4,3,1,1024,108,1132,4,1,1132,0,1132,1,1,1,2,1,3,5,0,0,2005,3,2,451,3,3,2,252,0,0,176000,2715,5441,0,3,0.0,1.0,3,0.008542141230068337,0.042710706150341685,226.4,2,225.5,1353,4528,4528,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Edwards,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
64,7406,7,5,2006,2006,84,3,4,3,3,684,515,1199,4,1,1220,0,1220,1,2,0,2,1,3,6,0,0,2006,2,2,632,3,3,2,105,0,0,194000,3051,5554,0,0,0.0,1.0,0,0.008641641911963273,0.043208209559816364,203.33333333333334,3,316.0,1896,4796,8540,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,CollgCr,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Stone,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,New,Partial
52,9439,5,5,1930,1950,0,2,3,3,1,324,588,912,3,1,912,336,1248,0,1,0,2,1,2,6,0,0,1957,1,1,160,2,2,2,0,0,0,87000,2320,8367,1,57,0.0,2.0,77,0.0055090581629409895,0.02754529081470495,208.0,3,160.0,320,2736,6240,1-1/2 STORY FINISHED ALL AGES,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,OldTown,Norm,Norm,Single-family Detached,1.5Fin,Gable,Two-family Conversion,Wood Siding,Wood Siding,NA,Cinder Block,Low Quality,Unfinshed,GasA,FuseA,Typ,Detchd,No Fance,None,WD,Normal Sale
43,3182,7,5,2005,2006,14,3,4,4,1,16,1330,1346,4,1,1504,0,1504,0,2,0,2,1,3,7,1,4,2005,3,2,437,3,3,2,156,0,0,191000,3287,1241,0,2,6.648936170212766E-4,1.0,3,0.013513513513513514,0.06756756756756757,214.85714285714286,4,218.5,1311,5384,10528,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Blmngtn,Norm,Norm,Townhouse End Unit,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
0,15498,8,6,1976,1976,0,3,4,3,3,1165,0,1565,2,1,2898,0,2898,1,2,0,2,1,3,10,1,4,1976,3,2,665,3,3,2,0,0,0,287000,5128,11935,0,32,3.450655624568668E-4,1.0,32,0.0,0.0,289.8,7,332.5,1995,6260,23184,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,Timber,Norm,Norm,Single-family Detached,1Story,Hip,Wood Shake,Stone,Hard Board,NA,Cinder Block,Average Living Quarters,Low Quality,GasA,SBrkr,Typ,Attchd,No Fance,None,COD,Abnormal Sale
70,7700,5,5,1972,1972,0,2,3,3,1,138,276,882,2,1,882,0,882,1,1,0,3,1,2,5,0,0,1980,1,2,461,3,3,2,96,0,0,112500,2225,6357,0,35,0.0,3.0,35,0.00909090909090909,0.045454545454545456,176.4,1,230.5,1383,2646,4410,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,CollgCr,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Cinder Block,Low Quality,Average Rec Room,GasA,SBrkr,Typ,Detchd,Minimum Privacy,None,WD,Normal Sale
73,9300,5,5,1960,1960,324,2,3,3,1,697,571,1268,2,1,1264,0,1264,1,1,0,3,1,2,6,2,4,1960,1,2,461,3,3,2,0,0,0,167500,2993,7575,0,50,0.0015822784810126582,3.0,50,0.007849462365591397,0.03924731182795699,210.66666666666666,2,230.5,1383,3804,6320,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Feedr,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Metal Siding,Hard Board,Brick Face,Cinder Block,Average Rec Room,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
71,9520,8,5,2007,2008,338,3,4,3,4,1513,125,1638,4,1,1646,0,1646,1,2,0,3,1,3,7,1,4,2008,2,3,800,3,3,2,192,0,0,293077,4084,7074,0,0,6.075334143377885E-4,1.5,1,0.007457983193277311,0.037289915966386554,235.14285714285714,3,266.6666666666667,2400,6552,13168,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Hillside,All public Utilities,Inside,Gentle,Timber,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Stone,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,New,Partial
79,9492,5,5,1941,1950,0,2,3,3,1,368,359,768,2,1,968,408,1376,1,1,0,3,1,2,6,1,4,1941,1,1,240,3,3,2,0,0,0,105000,2384,8284,1,57,7.267441860465116E-4,3.0,66,0.008322798145806996,0.04161399072903498,229.33333333333334,2,240.0,720,2304,6880,1-1/2 STORY FINISHED ALL AGES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Artery,Norm,Single-family Detached,1.5Fin,Gable,Two-family Conversion,Wood Shingles,Wood Shingles,NA,Cinder Block,Average Rec Room,Below Average Living Quarters,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
21,1680,6,7,1972,1972,281,2,3,3,1,317,355,672,3,1,672,546,1218,0,1,1,3,1,2,7,0,0,1972,1,1,264,3,3,2,0,0,0,118000,2154,744,1,34,0.0,1.5,34,0.0125,0.08750000000000001,174.0,3,264.0,792,2016,7308,2-STORY PUD - 1946 & NEWER,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,BrDale,Norm,Norm,Townhouse Inside Unit,2Story,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,Cinder Block,Below Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
0,7082,5,8,1916,1995,0,2,3,3,2,0,686,686,3,1,948,980,1928,0,2,0,5,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,160000,2614,6134,1,11,0.0,2.5,90,0.0,0.0,192.8,3,0.0,0,2058,9640,2 FAMILY CONVERSION - ALL STYLES AND AGES,Residential High Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,SWISU,Norm,Norm,Two-family Conversion,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,NA,No Fance,None,WD,Normal Sale
102,15863,7,3,1920,1970,0,2,3,3,1,523,301,824,4,1,1687,998,3082,1,2,1,5,1,2,12,2,3,1970,3,2,672,3,3,2,136,0,0,197000,4578,13107,1,39,6.489292667099286E-4,1.6666666666666667,89,0.006430057366198071,0.019290172098594214,256.8333333333333,6,336.0,2016,2472,21574,2-1/2 STORY ALL AGES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,SWISU,Norm,Norm,Single-family Detached,2.5Fin,Gable,Two-family Conversion,Wood Siding,Plywood,NA,Brick & Tile,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Basment,No Fance,None,WD,Normal Sale
0,14541,8,7,1993,1993,0,3,4,4,1,1012,326,1338,4,1,1352,1168,2520,1,2,1,5,1,3,10,1,3,1993,2,3,796,3,3,2,209,0,0,310000,4654,12393,1,13,3.968253968253968E-4,1.6666666666666667,13,0.0,0.0,252.0,4,265.3333333333333,2388,5352,20160,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,NoRidge,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Abnormal Sale
0,8125,7,5,2002,2002,295,3,4,3,1,986,668,1654,4,1,1654,0,1654,1,2,0,3,1,3,6,0,0,2002,1,3,900,3,3,2,0,0,0,230000,4208,5571,0,4,0.0,1.5,4,0.0,0.0,275.6666666666667,2,300.0,2700,6616,11578,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,CollgCr,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Stone,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
50,6305,5,7,1938,1950,0,2,2,2,1,0,920,920,4,1,954,0,954,0,1,0,2,1,1,5,1,4,1938,1,1,240,2,3,2,0,0,0,119750,2114,5111,0,57,0.0010482180293501049,2.0,69,0.007930214115781126,0.05551149881046788,190.8,2,240.0,480,1840,4770,1-STORY 1945 & OLDER,Residential Low Density,Paved,Not Alley Access,Regular,Banked,All public Utilities,Inside,Gentle,Crawfor,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Basment,Minimum Privacy,None,WD,Normal Sale
0,11500,4,3,1957,1957,0,2,0,0,0,0,0,0,4,0,845,0,845,0,1,0,3,1,2,5,0,0,1957,1,1,290,3,3,0,186,0,0,84000,1135,10365,0,52,0.0,3.0,52,0.0,0.0,169.0,1,290.0,870,0,3380,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,CulDSac,Gentle,Edwards,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Wood Siding,Wood Siding,NA,Slab,No Basement,No Basement,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
89,12898,9,5,2007,2008,70,3,5,3,4,1022,598,1620,4,1,1620,0,1620,1,2,0,2,1,4,6,1,5,2008,3,3,912,3,3,2,228,0,0,315500,4152,10366,0,1,6.172839506172839E-4,1.0,2,0.006900294619320825,0.034501473096604125,270.0,3,304.0,2736,8100,14580,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Hillside,All public Utilities,Inside,Gentle,Timber,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,Stone,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
0,9240,8,5,2001,2002,396,3,4,3,1,0,1055,1055,4,1,1055,1208,2263,0,2,1,3,1,3,7,1,3,2001,3,2,905,3,3,2,0,0,0,287000,4223,7280,1,6,4.418912947414936E-4,1.0,7,0.0,0.0,323.2857142857143,3,452.5,2715,4220,18104,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,CollgCr,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,BuiltIn,No Fance,None,WD,Normal Sale
21,1533,4,6,1970,2008,0,2,3,3,1,0,546,546,2,1,798,546,1344,0,1,1,3,1,2,6,1,3,0,0,0,0,0,0,2,0,0,0,97000,1890,735,1,1,7.44047619047619E-4,1.5,39,0.0136986301369863,0.0821917808219178,224.0,2,0.0,0,1638,5376,2-STORY PUD - 1946 & NEWER,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,MeadowV,Norm,Norm,Townhouse Inside Unit,2Story,Gable,Two-family Conversion,Cement Board,Cement Board,NA,Cinder Block,Unfinshed,Unfinshed,GasA,SBrkr,Typ,NA,No Fance,None,WD,Normal Sale
21,1477,4,4,1970,1970,0,2,4,3,3,509,121,630,2,1,630,0,630,1,1,0,1,1,2,3,0,0,1970,1,1,286,3,3,2,0,0,0,80000,1546,561,0,39,0.0,1.0,39,0.014218009478672985,0.05687203791469194,210.0,1,286.0,858,2520,2520,PUD - MULTILEVEL - INCL SPLIT LEV/FOYER,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,MeadowV,Norm,Norm,Townhouse End Unit,SFoyer,Gable,Two-family Conversion,Cement Board,Cement Board,NA,Cinder Block,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
88,13125,5,4,1957,2000,67,2,3,3,1,168,284,1134,4,1,1803,0,1803,1,2,0,3,1,2,8,1,3,1957,2,2,484,3,3,2,0,0,0,155000,3421,10838,0,6,5.546311702717693E-4,1.5,49,0.006704761904761904,0.026819047619047617,225.375,4,242.0,1452,3402,9015,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,Sawyer,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Wood Siding,Wood Siding,Brick Common,Cinder Block,Average Rec Room,Below Average Living Quarters,GasA,SBrkr,Maj1,Attchd,Good Privacy,None,WD,Normal Sale
0,9130,6,8,1966,2000,252,2,3,3,1,400,336,800,3,1,800,832,1632,0,1,1,4,1,3,7,0,0,1966,1,2,484,3,3,2,0,0,0,173000,2916,7846,1,8,0.0,2.0,42,0.0,0.0,233.14285714285714,2,242.0,1452,2400,9792,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NWAmes,Feedr,Norm,Single-family Detached,2Story,Hip,Two-family Conversion,Hard Board,Hard Board,Brick Face,Cinder Block,Good Living Quarters,Average Rec Room,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
34,5381,6,5,2005,2005,135,3,4,3,3,900,406,1306,4,1,1306,0,1306,1,2,0,1,1,3,5,1,4,2005,2,2,624,3,3,2,170,0,0,196000,3236,3451,0,4,7.656967840735069E-4,0.5,4,0.006318528154618101,0.031592640773090507,261.2,3,312.0,1872,5224,7836,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NridgHt,Norm,Norm,Townhouse Inside Unit,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Stone,Poured Contrete,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
86,11839,7,5,1990,1990,99,2,4,3,1,1085,390,1475,4,1,1532,797,2329,1,2,1,4,1,3,10,1,5,1990,1,2,514,3,3,2,192,0,0,262280,4318,9793,1,18,4.2936882782310007E-4,1.3333333333333333,18,0.007264127037756567,0.03632063518878284,232.9,5,257.0,1542,5900,16303,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,SawyerW,Norm,Norm,Single-family Detached,2Story,Hip,Two-family Conversion,Hard Board,Hard Board,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
80,9600,8,5,1981,1981,0,3,4,3,1,1104,1420,2524,2,1,2524,0,2524,1,2,1,4,1,3,9,1,4,1981,3,2,542,3,3,2,474,0,0,278000,5590,6534,0,28,3.961965134706815E-4,1.3333333333333333,28,0.008333333333333333,0.041666666666666664,280.44444444444446,4,271.0,1626,10096,20192,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NWAmes,PosN,Norm,Single-family Detached,1Story,Hip,Wood Shingles,Brick Face,Brick Face,NA,Poured Contrete,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,Minimum Privacy,None,WD,Normal Sale
